group,eid,index,used.in.pca
1,999,276779,1
0,999,369474,1
1,999,263779,1
1,999,125973,1
0,999,64471,1
1,999,56211,1
1,999,361900,1
1,999,205762,1
1,999,101744,0
1,999,73900,1
0,999,125092,1
0,999,158239,1
1,999,111826,1
1,999,192679,1
0,999,98090,1
0,999,43262,1
0,999,318388,1
1,999,311439,1
1,999,486171,1
0,999,122967,0
0,999,175846,1
1,999,165621,1
0,999,345548,0
0,999,87244,1
1,999,291716,1
1,999,179866,1
1,999,249355,1
1,999,5490,1
1,999,391255,1
1,999,463768,1
0,999,360850,1
0,999,220410,1
1,999,424217,1
0,999,198998,1
1,999,7628,1
0,999,75501,1
0,999,274169,1
1,999,39852,1
1,999,264869,1
0,999,154553,0
0,999,171918,0
0,999,95543,1
1,999,14727,1
1,999,38851,1
0,999,282204,1
0,999,412634,1
1,999,461807,0
1,999,125524,1
1,999,101405,1
1,999,49442,1
1,999,377707,1
1,999,435134,0
1,999,378941,1
0,999,99198,1
0,999,292976,1
1,999,22893,1
0,999,104717,0
1,999,124242,1
1,999,14454,1
1,999,301996,1
0,999,315047,0
0,999,462276,1
1,999,461373,1
0,999,301485,1
0,999,80249,0
0,999,111927,1
0,999,342455,1
1,999,213052,1
0,999,158033,1
1,999,5655,1
1,999,207218,1
1,999,295957,1
0,999,19802,1
1,999,74096,1
0,999,371869,1
0,999,242715,1
1,999,61893,1
1,999,233132,1
1,999,112369,1
0,999,311599,1
0,999,472064,0
1,999,135637,1
0,999,194432,1
1,999,431227,0
1,999,43035,0
1,999,123463,0
1,999,150749,1
0,999,457754,1
1,999,59200,1
1,999,87974,1
1,999,57230,1
1,999,401568,1
0,999,430177,1
0,999,245665,0
1,999,297375,0
0,999,229128,1
1,999,173172,1
1,999,312560,1
1,999,418585,0
0,999,9393,1
0,999,275227,1
1,999,482923,1
0,999,363414,1
0,999,382269,1
1,999,65932,1
1,999,28264,0
0,999,42320,1
1,999,469431,0
0,999,431560,1
1,999,118653,1
0,999,276390,1
0,999,69100,1
0,999,207620,1
1,999,28683,1
1,999,344498,1
1,999,132278,0
1,999,415855,0
1,999,230092,1
0,999,477632,1
0,999,278377,1
1,999,456105,1
1,999,206251,1
0,999,394366,1
1,999,243889,1
1,999,251422,0
1,999,176344,0
1,999,248788,1
0,999,466427,1
1,999,70224,1
1,999,409959,1
1,999,128651,1
0,999,400269,0
1,999,141604,1
0,999,184944,1
0,999,331876,1
0,999,260725,1
0,999,374481,0
1,999,45613,0
1,999,243086,1
0,999,189278,0
1,999,166265,0
0,999,239312,1
0,999,348995,0
1,999,98523,1
1,999,125283,1
0,999,483932,1
1,999,293986,1
1,999,32776,1
0,999,117653,0
1,999,324309,0
1,999,313222,1
0,999,244651,1
1,999,91764,1
0,999,99299,0
0,999,255176,1
0,999,130844,1
0,999,235241,0
0,999,11519,0
1,999,368262,1
1,999,248982,1
1,999,403433,1
0,999,243661,1
0,999,94799,1
1,999,80027,1
1,999,333425,1
0,999,417535,1
1,999,224535,1
1,999,428414,1
0,999,289191,1
0,999,291264,1
1,999,136091,1
1,999,112284,1
1,999,10292,1
0,999,332970,1
1,999,125212,1
0,999,454588,1
1,999,239432,0
1,999,192563,1
1,999,333940,1
1,999,280794,0
0,999,89714,1
1,999,25987,1
1,999,476153,1
1,999,74676,1
0,999,224953,1
0,999,203287,1
0,999,28859,0
0,999,5383,1
1,999,285956,1
0,999,26897,1
1,999,392658,1
1,999,58707,1
0,999,163996,1
0,999,358774,1
0,999,297424,1
1,999,118842,1
0,999,134117,0
0,999,181573,1
1,999,6789,1
1,999,222909,1
0,999,441228,0
1,999,417445,1
0,999,115696,1
0,999,360991,1
0,999,161317,1
0,999,176829,1
1,999,252683,1
0,999,88048,1
0,999,478358,1
0,999,231704,1
1,999,146438,1
0,999,312960,0
1,999,119339,1
0,999,257284,1
0,999,442152,1
1,999,305596,1
1,999,293377,1
0,999,460477,0
0,999,153643,1
1,999,151775,1
1,999,212418,0
0,999,388653,1
0,999,348979,1
1,999,322944,0
0,999,334928,1
0,999,50482,1
1,999,127028,1
0,999,116311,0
1,999,61576,1
1,999,223324,1
1,999,478635,1
1,999,14813,1
1,999,164463,1
0,999,310373,1
1,999,399020,1
0,999,327108,1
1,999,83488,1
0,999,453840,1
1,999,11013,1
0,999,270318,1
1,999,354649,1
0,999,424463,1
0,999,313017,1
1,999,393337,1
0,999,176217,1
1,999,200691,1
1,999,109783,0
1,999,325574,1
1,999,140248,0
0,999,150318,1
1,999,221477,1
0,999,417713,1
0,999,250860,1
0,999,254047,1
1,999,239009,1
1,999,333796,1
1,999,415950,1
1,999,195651,1
1,999,150784,0
1,999,102919,1
0,999,409590,1
1,999,357698,1
1,999,167742,1
1,999,421035,1
0,999,73703,0
1,999,355523,1
1,999,106355,1
0,999,418373,0
1,999,361718,1
0,999,53556,0
0,999,138851,1
1,999,26992,1
0,999,11683,1
0,999,209800,1
1,999,290579,1
1,999,347776,1
1,999,299731,1
0,999,193955,1
1,999,2187,1
0,999,131245,1
1,999,87428,0
0,999,36413,1
1,999,189102,1
0,999,358314,1
1,999,58109,0
0,999,481661,1
0,999,90498,0
1,999,265647,1
1,999,255983,1
1,999,460525,1
0,999,205701,1
0,999,73142,1
0,999,482064,1
1,999,155974,1
0,999,226042,0
1,999,262071,1
0,999,345720,0
0,999,314574,1
1,999,265334,1
0,999,34583,0
0,999,174324,1
1,999,144632,1
1,999,234900,1
1,999,121542,1
1,999,128352,1
0,999,81731,1
0,999,352077,1
1,999,383539,1
0,999,138752,1
1,999,329265,0
1,999,485797,1
0,999,77290,1
1,999,461401,1
1,999,372007,0
1,999,56321,1
1,999,138470,0
1,999,277202,1
1,999,298556,1
1,999,88156,0
1,999,66036,1
0,999,461183,1
0,999,297640,0
0,999,380713,1
1,999,182727,1
1,999,68319,1
0,999,487172,1
0,999,417866,1
0,999,342875,0
1,999,306176,0
0,999,99280,1
0,999,391530,0
1,999,75021,0
1,999,28524,1
0,999,233543,1
0,999,189774,1
1,999,340972,1
1,999,79340,1
1,999,143134,1
0,999,44415,1
1,999,184667,1
1,999,61630,1
1,999,69814,0
0,999,375704,0
0,999,60291,1
0,999,115849,1
1,999,405964,1
1,999,101542,1
1,999,286327,1
0,999,179217,1
0,999,182155,1
1,999,428001,1
0,999,369234,1
0,999,180135,1
0,999,407270,0
1,999,34321,1
0,999,311199,1
1,999,176229,0
0,999,425604,1
0,999,52343,1
0,999,163751,1
0,999,264403,1
1,999,228715,0
1,999,233696,1
1,999,410303,1
0,999,253627,1
0,999,344537,1
1,999,287493,1
1,999,374740,1
0,999,31341,0
1,999,69797,1
0,999,169452,1
0,999,466923,1
1,999,330876,1
1,999,387155,1
0,999,453010,1
1,999,181441,0
1,999,183838,1
1,999,445435,1
1,999,413760,1
0,999,426077,1
0,999,120710,1
0,999,194935,0
0,999,160709,1
0,999,333081,0
1,999,176697,1
1,999,412731,1
0,999,170586,1
1,999,425227,1
0,999,36016,1
0,999,131972,1
0,999,394499,1
0,999,39854,1
0,999,308023,1
0,999,167642,1
1,999,215880,1
1,999,275298,1
1,999,140642,1
0,999,82429,1
1,999,45504,0
0,999,116246,1
0,999,307598,1
0,999,410652,1
1,999,13552,1
0,999,185111,1
1,999,43754,1
1,999,302094,1
0,999,31453,1
1,999,273240,1
0,999,26561,1
1,999,326558,1
0,999,46823,1
0,999,7492,1
1,999,375218,1
1,999,355266,1
0,999,300867,1
1,999,294772,1
0,999,225841,1
0,999,152584,1
0,999,368299,1
1,999,159539,1
1,999,97810,1
0,999,373560,1
0,999,358869,1
1,999,425953,1
1,999,23711,1
1,999,333368,1
1,999,311021,1
0,999,274610,1
0,999,190525,1
0,999,332773,0
1,999,221666,1
0,999,385293,1
0,999,380339,1
1,999,353750,1
1,999,250873,0
1,999,29692,1
1,999,475865,1
1,999,184200,1
1,999,190077,1
1,999,362663,1
0,999,190676,1
0,999,368200,0
0,999,132505,1
1,999,390388,1
0,999,84770,1
0,999,393181,0
1,999,268285,1
0,999,14814,1
1,999,43069,1
1,999,94853,0
1,999,254929,1
0,999,402151,1
0,999,394568,1
0,999,172356,1
1,999,409037,1
1,999,49492,1
1,999,406794,1
0,999,301224,1
0,999,476377,1
0,999,150312,1
1,999,262090,1
1,999,173851,1
0,999,190834,0
0,999,72435,0
0,999,207561,1
1,999,162066,0
1,999,421774,1
0,999,124999,0
0,999,384779,1
1,999,230476,0
1,999,34478,1
0,999,459365,1
1,999,486188,1
0,999,325989,1
0,999,19536,1
1,999,127713,1
0,999,469221,1
0,999,233517,1
0,999,346052,1
0,999,438018,1
0,999,384170,1
0,999,245010,0
0,999,249598,1
0,999,227228,1
0,999,277199,1
0,999,389762,1
1,999,105577,1
0,999,99634,1
0,999,28900,1
0,999,349980,1
1,999,344349,1
1,999,466835,1
0,999,162402,0
1,999,2913,1
1,999,343486,1
1,999,373742,1
1,999,396993,1
1,999,322095,1
0,999,397953,0
0,999,464502,1
0,999,371010,1
0,999,485992,1
0,999,144849,0
0,999,311284,0
1,999,145101,1
0,999,45564,1
1,999,389582,1
1,999,194804,1
1,999,378827,0
1,999,378328,1
0,999,486891,1
1,999,297297,1
0,999,47919,1
0,999,70986,1
0,999,91285,1
1,999,125010,1
1,999,219635,1
1,999,382056,1
1,999,315144,0
0,999,8320,1
1,999,347677,0
1,999,122935,1
0,999,201727,1
0,999,427315,1
1,999,155323,1
1,999,166915,1
1,999,310839,1
1,999,63901,1
1,999,341401,1
1,999,8536,1
1,999,344931,1
0,999,470102,1
1,999,295368,1
0,999,318292,0
1,999,394651,1
0,999,237489,1
1,999,264288,1
1,999,419792,0
1,999,34125,1
1,999,375544,1
0,999,399407,1
0,999,56486,1
1,999,356307,1
0,999,419860,1
0,999,161248,1
0,999,23985,1
1,999,205415,1
0,999,206024,1
1,999,362318,1
1,999,439717,1
1,999,148851,1
0,999,464331,0
0,999,358597,1
0,999,156637,1
0,999,233204,1
1,999,467883,1
1,999,421201,1
1,999,428592,1
1,999,449930,1
1,999,119860,0
1,999,262597,1
0,999,462433,1
0,999,135589,1
0,999,435911,1
1,999,125557,1
0,999,454962,0
0,999,77533,1
0,999,373058,1
0,999,255283,1
1,999,451227,1
0,999,401728,1
1,999,209231,1
0,999,173634,1
1,999,194875,0
0,999,314654,1
0,999,288595,1
1,999,120291,1
0,999,16592,1
1,999,138316,1
1,999,311099,1
1,999,158076,1
1,999,314072,0
0,999,446698,1
0,999,236154,1
1,999,54138,1
0,999,363549,1
1,999,377822,1
1,999,242680,1
0,999,293782,1
0,999,70648,1
0,999,180914,1
1,999,256906,1
1,999,256996,1
0,999,104224,1
0,999,1023,1
0,999,71452,1
1,999,367627,1
1,999,217956,1
1,999,16215,1
1,999,18637,1
0,999,439178,1
0,999,429692,1
0,999,56452,1
1,999,163302,1
1,999,233908,0
1,999,427819,1
1,999,199648,1
0,999,127717,1
0,999,370533,1
0,999,255304,1
0,999,372805,1
0,999,21103,1
0,999,133112,1
1,999,302812,1
1,999,154000,1
0,999,456599,1
1,999,120687,1
0,999,188617,0
1,999,485158,1
0,999,239041,1
1,999,10117,1
1,999,217246,1
1,999,222940,1
0,999,332758,1
0,999,429162,1
0,999,209654,1
0,999,428689,1
1,999,81463,0
0,999,284510,1
1,999,160847,1
0,999,13309,1
1,999,84729,1
0,999,131675,1
1,999,183839,1
0,999,218619,1
1,999,354477,0
1,999,116294,1
0,999,103486,0
1,999,108370,1
0,999,177294,1
0,999,381611,1
1,999,181572,1
0,999,448836,1
0,999,361464,1
0,999,303978,1
1,999,376413,1
1,999,208038,1
0,999,242643,1
0,999,87565,1
0,999,424465,0
0,999,91521,1
0,999,412486,1
0,999,360039,1
0,999,42731,0
1,999,431267,1
1,999,211379,1
1,999,456321,1
0,999,262944,0
0,999,434429,1
1,999,260642,1
1,999,83941,1
1,999,377470,1
1,999,156619,1
0,999,70131,1
1,999,182372,0
0,999,331953,1
1,999,389998,1
0,999,228303,1
1,999,24027,1
1,999,267576,0
0,999,453212,1
0,999,471818,1
1,999,408478,1
0,999,167789,1
0,999,261800,1
1,999,75837,1
0,999,220534,1
1,999,355465,0
1,999,390211,0
0,999,101819,1
0,999,430561,0
1,999,341777,1
1,999,242123,0
1,999,332028,1
1,999,412947,1
1,999,216617,1
1,999,458171,1
1,999,233207,1
1,999,418793,1
1,999,315455,1
1,999,474207,1
0,999,152666,1
1,999,97401,0
0,999,163975,1
0,999,98185,0
0,999,108947,1
0,999,240200,1
0,999,80396,1
0,999,401533,1
0,999,25207,1
0,999,201020,1
1,999,353957,1
1,999,255128,0
1,999,39739,1
0,999,4314,1
1,999,137535,1
1,999,46037,1
1,999,35152,1
0,999,101464,1
0,999,463390,1
1,999,267096,1
1,999,481680,1
0,999,10526,1
1,999,320796,1
0,999,339379,0
0,999,261567,1
1,999,112690,1
0,999,101824,0
1,999,242542,1
0,999,464652,1
0,999,431748,1
1,999,198652,1
0,999,464286,0
0,999,65911,1
0,999,39504,1
0,999,472768,1
1,999,155062,1
1,999,23722,1
0,999,430451,0
1,999,63246,1
0,999,60362,0
1,999,320794,1
0,999,465441,1
0,999,417738,0
0,999,455872,1
1,999,456322,0
0,999,194355,1
0,999,237287,1
1,999,255754,0
1,999,285822,1
0,999,27980,1
1,999,302695,1
0,999,143620,1
0,999,364860,0
0,999,276133,1
1,999,62368,0
0,999,313443,0
1,999,294614,1
0,999,67640,1
0,999,389817,0
1,999,440234,1
1,999,72534,1
0,999,118696,1
0,999,398375,1
0,999,424138,1
0,999,362593,1
1,999,253293,1
0,999,415834,1
0,999,21919,0
0,999,66196,1
0,999,100997,1
0,999,85589,1
0,999,457816,1
1,999,229942,1
0,999,187236,1
1,999,237520,1
1,999,14767,1
0,999,249262,1
1,999,97691,1
1,999,6174,1
1,999,193590,1
1,999,388255,0
0,999,83735,1
1,999,99883,1
1,999,340967,1
0,999,74501,1
0,999,334744,1
0,999,264707,1
0,999,126299,1
0,999,440129,1
1,999,459669,1
0,999,382908,1
1,999,297826,1
1,999,401243,1
0,999,383496,1
0,999,138485,1
0,999,322706,1
0,999,24452,1
1,999,435878,0
1,999,486117,0
1,999,292121,1
0,999,73455,1
0,999,207039,1
0,999,398676,1
0,999,247822,1
0,999,401453,1
1,999,244508,1
0,999,274755,1
0,999,76000,1
1,999,332691,1
1,999,374334,1
0,999,371249,1
0,999,483901,1
1,999,306623,1
0,999,31817,1
1,999,46783,1
1,999,400946,0
1,999,256417,1
0,999,284793,1
1,999,75564,1
1,999,84528,1
1,999,482862,1
0,999,313659,1
1,999,153782,0
1,999,383656,1
0,999,347198,1
0,999,396861,1
1,999,170299,1
0,999,255471,1
1,999,356053,1
0,999,228662,0
1,999,77590,1
0,999,444155,1
0,999,42592,1
0,999,176417,1
1,999,462554,1
1,999,227487,0
1,999,406883,0
1,999,156195,1
0,999,88033,1
1,999,212536,1
1,999,193949,1
1,999,319122,1
0,999,106903,1
1,999,261491,1
0,999,223129,1
1,999,154092,1
0,999,243678,1
0,999,173689,1
1,999,296611,1
1,999,124184,1
0,999,16834,1
1,999,328460,1
1,999,90754,1
1,999,49718,1
1,999,426485,1
1,999,331364,1
0,999,154687,1
1,999,3233,1
1,999,183212,1
1,999,185989,1
0,999,129248,0
1,999,46225,1
1,999,370118,1
1,999,187487,1
1,999,102520,1
1,999,445479,0
0,999,115177,1
1,999,370495,0
1,999,58863,1
1,999,12497,1
0,999,194551,1
1,999,435135,1
0,999,270970,1
1,999,286943,1
1,999,260859,1
0,999,191536,0
1,999,158903,1
1,999,335633,1
1,999,26351,0
1,999,199591,0
0,999,405161,1
0,999,456660,1
0,999,108517,1
0,999,458160,1
1,999,481778,1
1,999,333854,1
0,999,381020,0
1,999,444534,1
0,999,195099,1
1,999,486844,1
0,999,74998,1
0,999,18479,1
1,999,274348,0
0,999,71700,1
0,999,20961,0
0,999,99743,0
1,999,314078,1
1,999,410955,1
0,999,93684,1
1,999,238931,1
0,999,301263,0
0,999,197251,1
1,999,223986,0
1,999,460543,1
0,999,390455,1
0,999,356440,1
0,999,256504,1
1,999,101067,1
0,999,415049,1
0,999,347928,1
0,999,472867,1
0,999,278645,0
1,999,465800,1
1,999,482306,1
1,999,61078,1
1,999,446613,1
1,999,277153,1
0,999,168761,0
0,999,60230,1
1,999,77360,1
1,999,172092,1
0,999,61513,1
1,999,309022,1
1,999,221486,1
1,999,393871,1
1,999,425689,1
0,999,194598,1
0,999,329346,1
1,999,357075,1
1,999,137257,1
0,999,239619,1
0,999,425949,1
1,999,83309,0
0,999,262259,1
1,999,189859,1
1,999,47191,1
1,999,66829,1
1,999,466390,1
0,999,347268,1
0,999,199563,1
0,999,49539,1
0,999,152983,1
0,999,348282,1
0,999,203754,1
1,999,276219,1
0,999,335277,1
1,999,214123,1
0,999,194177,1
0,999,169493,1
1,999,275329,1
1,999,428377,1
0,999,58256,1
1,999,453515,1
0,999,268865,0
0,999,373778,1
1,999,288166,0
1,999,449724,1
0,999,133598,1
1,999,377355,1
0,999,170063,0
0,999,296732,1
1,999,463705,1
1,999,412002,1
1,999,426585,1
1,999,94516,0
0,999,434178,1
1,999,357694,0
0,999,392610,1
0,999,455578,1
1,999,233506,1
0,999,434908,1
0,999,264850,1
1,999,442308,1
0,999,101660,1
0,999,69659,0
0,999,88558,1
1,999,427929,1
1,999,422524,1
1,999,376638,1
0,999,255003,0
1,999,65734,1
1,999,162620,1
1,999,92787,1
0,999,278282,1
0,999,110453,1
1,999,270756,1
0,999,220544,1
1,999,439868,1
0,999,360083,1
0,999,308167,1
1,999,189011,1
1,999,272496,1
1,999,211436,1
1,999,4406,1
1,999,305156,1
0,999,465333,1
0,999,467594,1
0,999,177447,1
1,999,207190,1
1,999,104156,1
0,999,414070,1
0,999,479263,1
0,999,188890,0
0,999,224384,1
0,999,374971,1
0,999,469973,1
1,999,285768,0
0,999,81992,1
1,999,265468,1
0,999,187132,1
0,999,100885,1
1,999,476590,0
1,999,374331,0
0,999,354631,1
0,999,186076,0
0,999,485032,1
1,999,310849,0
1,999,96907,0
1,999,262348,1
0,999,311189,1
0,999,232459,1
1,999,396715,0
0,999,123899,1
1,999,125841,1
0,999,295029,1
1,999,64682,1
0,999,169747,1
1,999,189686,1
1,999,60883,1
0,999,291533,1
0,999,190097,1
0,999,363556,1
0,999,31217,1
0,999,246782,1
0,999,213796,1
1,999,392131,1
0,999,345869,1
1,999,474589,1
1,999,370887,1
1,999,351322,0
1,999,118860,1
0,999,475271,1
0,999,2684,1
0,999,342467,1
1,999,244858,1
1,999,182957,1
0,999,172717,1
1,999,426728,1
0,999,357001,0
0,999,58025,1
1,999,92084,1
1,999,339369,1
1,999,2195,1
0,999,455108,1
0,999,112094,1
1,999,51645,1
0,999,103019,1
0,999,181527,1
0,999,112226,1
1,999,228687,1
1,999,107288,1
0,999,402629,1
1,999,157946,1
1,999,58388,1
0,999,238381,1
1,999,257668,1
0,999,240196,1
0,999,342260,0
0,999,328950,0
0,999,78558,1
0,999,353885,0
0,999,331457,0
0,999,141776,1
0,999,11165,1
0,999,392338,1
0,999,175485,1
0,999,380896,1
1,999,244872,1
1,999,251023,1
1,999,216284,1
1,999,270615,0
0,999,164341,1
0,999,225210,1
1,999,266653,1
1,999,211724,1
1,999,486865,1
0,999,412631,0
1,999,260836,1
0,999,306640,1
0,999,304914,1
1,999,289459,1
0,999,323721,1
0,999,299558,1
1,999,235277,1
0,999,275131,1
1,999,198724,1
1,999,285345,0
0,999,400431,1
1,999,425466,1
0,999,303411,1
0,999,46283,1
0,999,54967,1
0,999,38163,0
0,999,253411,1
0,999,400901,1
1,999,96036,1
1,999,259621,1
1,999,47918,1
1,999,467670,1
0,999,50473,1
1,999,25394,1
0,999,15954,1
1,999,235401,0
1,999,359175,1
0,999,316396,1
0,999,329851,1
1,999,362271,1
0,999,292514,1
1,999,326575,1
0,999,12276,1
0,999,341984,1
0,999,29616,1
0,999,341422,1
0,999,298387,1
1,999,84945,1
1,999,240642,1
1,999,344538,0
1,999,286565,1
1,999,419151,1
0,999,368638,1
0,999,241451,1
0,999,397738,1
0,999,50830,1
0,999,6249,1
1,999,305422,1
0,999,481580,1
0,999,41310,1
0,999,68189,1
0,999,256072,1
1,999,88060,0
1,999,71930,1
1,999,245508,1
1,999,79614,1
1,999,357309,1
0,999,209463,1
0,999,459663,0
0,999,21928,1
0,999,255181,1
1,999,180471,1
1,999,172828,1
1,999,252026,1
1,999,336018,0
0,999,316292,1
0,999,230587,1
1,999,475181,0
0,999,249321,1
1,999,32278,1
0,999,341058,0
1,999,140613,1
0,999,96691,1
1,999,263388,1
1,999,430488,1
0,999,44431,1
1,999,374982,0
0,999,378788,1
0,999,109788,1
1,999,379764,0
0,999,248314,0
1,999,477536,1
0,999,396724,1
0,999,133492,1
1,999,284025,1
1,999,80859,1
0,999,477424,0
1,999,417668,1
1,999,207452,1
0,999,457014,1
0,999,59052,1
1,999,235270,1
0,999,472913,1
0,999,373598,1
0,999,339760,1
1,999,326053,1
0,999,243354,1
1,999,186699,0
1,999,225008,1
1,999,250435,1
1,999,192319,1
1,999,300621,1
0,999,421403,1
0,999,318408,1
1,999,356560,1
1,999,192038,1
0,999,20690,1
0,999,126291,1
0,999,10577,1
0,999,473363,0
1,999,283270,1
0,999,123373,1
0,999,428383,1
1,999,89101,1
0,999,227146,1
1,999,295129,1
1,999,453974,0
1,999,93286,0
1,999,483965,1
1,999,181460,1
0,999,132634,1
1,999,119134,1
0,999,197967,1
0,999,321099,1
1,999,229077,1
1,999,345240,0
1,999,183415,1
1,999,426927,1
1,999,137438,0
1,999,347845,1
1,999,376708,1
1,999,282866,1
0,999,458449,1
1,999,54487,1
1,999,202245,1
0,999,87657,1
1,999,267882,1
1,999,159301,1
1,999,189821,1
0,999,319527,1
0,999,209657,1
0,999,201180,1
0,999,300492,0
1,999,26270,1
0,999,213584,1
1,999,134768,1
1,999,210086,1
0,999,483639,1
1,999,186485,1
1,999,189266,1
0,999,111203,0
0,999,321875,1
0,999,129931,1
0,999,23451,0
0,999,61956,1
1,999,427590,1
1,999,451889,1
0,999,143483,1
1,999,178101,1
1,999,303345,0
1,999,219554,1
1,999,285660,1
1,999,81683,1
0,999,270418,1
0,999,258777,1
0,999,110399,1
1,999,470699,1
1,999,191391,1
0,999,411591,1
0,999,115154,1
1,999,233005,1
0,999,403830,1
1,999,462249,0
0,999,254012,1
0,999,468638,1
0,999,114852,1
1,999,107539,1
1,999,431917,1
1,999,132030,1
0,999,455449,1
1,999,109958,1
0,999,151461,1
1,999,455651,0
0,999,104917,1
1,999,321019,1
0,999,323639,1
0,999,154051,1
1,999,400650,1
1,999,246131,1
1,999,126373,0
0,999,295506,1
1,999,247600,1
0,999,123570,0
0,999,259495,1
0,999,204123,1
1,999,383696,1
1,999,338967,1
1,999,356582,1
1,999,408121,0
1,999,79100,0
1,999,456276,0
1,999,399853,1
0,999,209401,1
1,999,368025,1
0,999,426158,1
1,999,192984,1
1,999,419347,1
0,999,277420,1
0,999,364945,1
0,999,395313,1
1,999,60116,1
1,999,53476,1
0,999,106750,1
0,999,65302,1
1,999,383265,1
1,999,218631,1
1,999,310761,1
0,999,7600,1
1,999,351497,1
1,999,169885,1
1,999,468725,1
1,999,86150,1
1,999,240819,1
0,999,206602,1
0,999,184521,1
1,999,8206,1
1,999,329911,1
0,999,469462,1
0,999,77931,0
1,999,71337,0
1,999,442134,1
1,999,88853,1
0,999,347485,0
1,999,411203,0
0,999,249801,1
0,999,248967,1
0,999,360748,1
0,999,60158,1
0,999,75935,1
1,999,151264,0
0,999,423076,0
1,999,444629,1
1,999,103563,1
0,999,97316,1
0,999,168890,1
0,999,342710,1
0,999,420611,1
0,999,317830,1
1,999,315884,1
0,999,32834,0
1,999,223243,1
1,999,344429,1
1,999,239355,1
0,999,57702,1
0,999,245780,0
0,999,270995,1
1,999,195888,1
1,999,344593,1
1,999,202891,1
0,999,361615,1
1,999,243460,0
0,999,50938,1
0,999,81739,1
0,999,372570,1
1,999,138909,1
0,999,451215,1
0,999,386346,1
1,999,63194,0
0,999,198070,1
1,999,98689,1
1,999,364238,0
0,999,230430,1
0,999,175000,0
1,999,349374,0
1,999,189948,1
1,999,252575,1
1,999,328036,1
0,999,90433,0
0,999,75517,1
1,999,342828,0
0,999,90524,1
1,999,119507,0
1,999,328219,1
1,999,85359,1
1,999,71506,1
1,999,437840,1
0,999,5841,1
0,999,251298,1
0,999,174393,0
0,999,249538,0
1,999,422878,0
0,999,100825,1
1,999,463603,0
1,999,396587,1
1,999,76837,1
1,999,257933,1
0,999,115837,1
1,999,392901,1
1,999,312605,1
0,999,281938,1
0,999,334733,1
0,999,169242,1
1,999,287282,1
0,999,129461,1
1,999,301712,0
1,999,213753,1
1,999,370870,1
0,999,296221,1
1,999,111270,1
1,999,307767,1
1,999,310709,1
0,999,368812,1
0,999,95419,1
1,999,457891,1
1,999,183264,1
0,999,345199,1
1,999,171722,1
0,999,347842,1
1,999,462833,0
1,999,275049,1
0,999,440499,0
0,999,197599,1
1,999,64676,1
0,999,346739,0
1,999,52347,1
1,999,439855,1
1,999,161197,0
0,999,49833,1
1,999,359437,1
0,999,300391,1
1,999,374193,0
1,999,45791,1
1,999,33109,0
1,999,44009,1
1,999,275880,1
0,999,231177,1
1,999,417592,1
0,999,211380,1
0,999,227375,1
0,999,99442,1
1,999,409532,1
1,999,457,1
1,999,286048,1
1,999,88008,1
1,999,476198,0
0,999,311647,1
1,999,96189,1
0,999,167310,1
1,999,294203,0
1,999,317982,1
1,999,86843,1
1,999,212146,1
0,999,264433,1
0,999,367867,1
0,999,403496,1
1,999,401983,1
0,999,182362,1
0,999,410649,0
0,999,176693,1
1,999,126135,1
0,999,118278,1
1,999,382174,1
1,999,468680,1
1,999,339029,1
0,999,440194,1
0,999,381264,1
1,999,235030,1
1,999,84932,0
0,999,162953,0
1,999,442977,1
1,999,362512,0
1,999,30295,0
1,999,68589,1
1,999,159111,1
0,999,130353,1
1,999,459802,1
1,999,22627,0
0,999,54787,1
0,999,446706,1
1,999,134821,0
0,999,39920,1
1,999,103393,1
0,999,286170,1
0,999,30837,1
0,999,121588,1
1,999,333968,1
0,999,289636,1
0,999,341631,1
1,999,268154,1
1,999,111474,1
0,999,354208,0
1,999,323128,1
1,999,391974,1
0,999,155536,1
1,999,25605,1
0,999,401686,1
0,999,92183,1
1,999,235936,1
0,999,10497,1
0,999,70120,1
1,999,300955,1
0,999,171309,1
1,999,63101,1
0,999,58105,1
0,999,309892,1
1,999,202988,1
0,999,138910,1
0,999,343908,1
1,999,470093,0
1,999,196621,1
0,999,410336,1
1,999,25331,0
1,999,204588,1
0,999,296716,1
1,999,469771,1
1,999,228253,1
1,999,369982,1
1,999,312036,0
1,999,440487,1
1,999,190285,1
0,999,274173,1
0,999,297240,0
1,999,415901,1
0,999,242058,1
0,999,284975,1
0,999,128080,0
1,999,118785,1
0,999,426398,1
0,999,387376,1
0,999,300567,1
0,999,80886,1
1,999,305943,1
1,999,1496,1
1,999,345590,1
1,999,440133,1
0,999,424770,1
1,999,436669,0
1,999,133549,0
1,999,22626,1
1,999,129914,1
1,999,105414,1
0,999,450327,1
0,999,77286,0
0,999,165785,1
1,999,313410,0
0,999,133995,1
1,999,260696,1
0,999,130595,1
0,999,48276,1
0,999,166843,1
1,999,266273,0
1,999,39202,1
1,999,59765,1
0,999,139299,1
0,999,289456,1
1,999,290806,1
1,999,421408,1
0,999,171853,1
0,999,107461,1
0,999,402877,1
1,999,369582,0
1,999,353850,1
1,999,86253,0
1,999,340605,1
1,999,60788,1
0,999,178950,1
0,999,351781,1
1,999,18667,1
0,999,299584,1
0,999,362972,0
0,999,462526,0
0,999,235273,0
1,999,219783,1
1,999,180326,0
1,999,153532,1
1,999,356972,1
